duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,monthly_burden,is_overdrawn,no_checking,is_large_loan,is_long_duration,is_young_borrower,savings_risk_score,employment_score,debt_burden_index,purpose_risk,has_multiple_credits,has_guarantor,checking_status_lt0,checking_status_gte200,checking_status_no_checking,credit_history_critical_other_existing_credit,credit_history_delayed_previously,credit_history_existing_paid,credit_history_no_credits_all_paid,purpose_domestic_appliance,purpose_education,purpose_furniture_equipment,purpose_new_car,purpose_other,purpose_radio_tv,purpose_repairs,purpose_retraining,purpose_used_car,savings_status_500_to_1000,savings_status_lt100,savings_status_gte1000,savings_status_no_known_savings,employment_4_to_7,employment_lt1,employment_gte7,employment_unemployed,personal_status_male_div_sep,personal_status_male_mar_wid,personal_status_male_single,other_parties_guarantor,other_parties_none,property_magnitude_life_insurance,property_magnitude_no_known_property,property_magnitude_real_estate,other_payment_plans_none,other_payment_plans_stores,housing_own,housing_rent,job_skilled,job_unemp_unskilled_non_res,job_unskilled_resident,own_telephone_yes,foreign_worker_yes,target
20,7057,3,4,36,2,2,352.85,0,0,1,0,0,4,3,211.71,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True,0
24,1469,4,4,41,1,1,61.208333333333336,0,1,0,0,0,2,4,58.76,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,0
36,2323,4,4,24,1,1,64.52777777777777,0,0,0,1,1,3,3,92.92,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,0
6,932,3,2,24,1,1,155.33333333333334,0,1,0,0,1,3,2,27.96,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
9,1919,4,3,35,1,1,213.22222222222223,0,0,0,0,0,3,3,76.76,1,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,True,0
12,2445,2,4,26,1,1,203.75,0,1,0,0,0,4,1,48.9,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,0
24,11938,2,3,39,2,2,497.4166666666667,0,0,1,0,0,3,2,238.76,3,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,1
18,6458,2,4,39,2,2,358.77777777777777,0,1,1,0,0,3,4,129.16,1,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,1
12,6078,2,2,32,1,1,506.5,0,0,1,0,0,3,3,121.56,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
24,7721,1,2,30,1,1,321.7083333333333,1,0,1,0,0,4,1,77.21,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,0
14,1410,1,2,35,1,1,100.71428571428571,0,0,0,0,0,1,4,14.1,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,0
6,1449,1,2,31,2,2,241.5,0,0,0,0,0,2,4,14.49,2,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,0
15,392,4,4,23,1,1,26.133333333333333,0,0,0,0,1,3,1,15.68,2,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,0
18,6260,3,3,28,1,1,347.77777777777777,0,0,1,0,0,3,3,187.8,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,0
36,7855,4,2,25,2,1,218.19444444444446,0,1,1,1,0,3,2,314.2,1,1,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,1
12,1680,3,1,35,1,1,140.0,1,0,0,0,0,1,4,50.4,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
48,3578,4,1,47,1,1,74.54166666666667,0,1,0,1,0,4,4,143.12,1,0,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,0
42,7174,4,3,30,1,1,170.8095238095238,1,0,1,1,0,4,3,286.96,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,1
10,2132,2,3,27,2,1,213.2,1,0,0,0,0,4,1,42.64,1,1,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,0
33,4281,1,4,23,2,1,129.72727272727272,1,0,1,1,1,1,2,42.81,1,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,1
12,2366,3,3,36,1,1,197.16666666666666,0,0,0,0,0,1,3,70.98,1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,0
21,1835,3,2,25,2,1,87.38095238095238,1,0,0,0,0,3,2,55.05,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,1
24,3868,4,2,41,2,1,161.16666666666666,0,1,0,0,0,3,4,154.72,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,0
12,1768,3,2,24,1,1,147.33333333333334,0,1,0,0,1,3,2,53.04,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,0
10,781,4,4,63,2,1,78.1,0,0,0,0,0,3,4,31.24,1,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,0
18,1924,4,3,27,1,1,106.88888888888889,0,0,0,0,0,4,1,76.96,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,1
12,2121,4,2,30,2,1,176.75,1,0,0,0,0,3,2,84.84,1,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,0
12,701,4,2,40,1,1,58.416666666666664,1,0,0,0,0,3,2,28.04,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,0
12,639,4,2,30,1,1,53.25,0,0,0,0,0,3,2,25.56,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,1
12,1860,4,2,34,2,1,155.0,0,0,0,0,0,3,0,74.4,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,0
12,3499,3,2,29,2,1,291.5833333333333,1,0,0,0,0,3,2,104.97,1,1,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,1
48,8487,1,2,24,1,1,176.8125,0,0,1,1,1,4,3,84.87,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
36,6887,4,3,29,1,1,191.30555555555554,1,0,1,1,0,3,2,275.48,2,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,True,True,1
15,2708,2,3,27,2,1,180.53333333333333,0,1,0,0,0,3,1,54.16,1,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,0
18,1984,4,4,47,2,1,110.22222222222223,0,1,0,0,0,3,2,79.36,1,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,0
60,10144,2,4,21,1,1,169.06666666666666,0,1,1,1,1,2,3,202.88,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,0
12,1240,4,2,38,2,1,103.33333333333333,0,1,0,0,0,4,4,49.6,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,0
27,8613,2,2,27,2,1,319.0,0,1,1,1,0,0,2,172.26,1,1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
12,766,4,3,66,1,1,63.833333333333336,0,0,0,0,0,1,2,30.64,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,1
15,2728,4,2,35,3,1,181.86666666666667,0,0,0,0,0,4,3,109.12,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,0
12,1881,2,2,44,1,1,156.75,0,0,0,0,0,3,2,37.62,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,True,0
6,709,2,2,27,1,1,118.16666666666667,0,0,0,0,0,0,1,14.18,1,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,0
36,4795,4,1,30,1,1,133.19444444444446,0,0,1,1,0,3,1,191.8,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0
27,3416,3,2,27,1,1,126.51851851851852,1,0,0,1,0,3,2,102.48,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0
18,2462,2,2,22,1,1,136.77777777777777,1,0,0,0,1,3,2,49.24,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,1
21,2288,4,4,23,1,1,108.95238095238095,0,1,0,0,1,3,1,91.52,1,0,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,0
48,3566,4,2,30,1,1,74.29166666666667,0,0,0,1,0,2,3,142.64,2,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
6,860,1,4,39,2,1,143.33333333333334,1,0,0,0,0,3,4,8.6,1,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,0
